YYYY-MM-DD,HH:MM (LST),Zenith (deg),Azimuth (deg),ETR (Wh/m^2),ETRN (Wh/m^2),SUNY Glo (Wh/m^2),SUNY Glo Flg,SUNY Glo Unc (%),SUNY Dir (Wh/m^2),SUNY Dir Flg,SUNY Dir Unc (%),SUNY Dif (Wh/m^2),SUNY Dif Flg,SUNY Dif Unc (%),METSTAT Glo (Wh/m^2),METSTAT Glo Unc (%),METSTAT Dir (Wh/m^2),METSTAT Dir Unc (%),METSTAT Dif (Wh/m^2),METSTAT Dif Unc (%),METSTAT CSKY Glo (Wh/m^2),METSTAT CSKY Glo Unc (%),METSTAT CSKY Dir (Wh/m^2),METSTAT CSKY Dir Unc (%),METSTAT CSKY Dif (Wh/m^2),METSTAT CSKY Dif Unc (%),Meas Glo (Wh/m^2),Meas Glo Flg,Meas Dir (Wh/m^2),Meas Dir Flg,Meas Dif (Wh/m^2),Meas Dif Flg,Precip Wat (cm),Precip Wat Flg,AOD (unitless),AOD Flg,AOD RAN (unitless), AOD RAN Flg,Ozone (cm),Ozone Flg,Albedo (unitless),Albedo Flg
2010-01-05,11:00,62.9,147.9,645,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,417,24,611,27,138,24,458,10,876,16,59,10,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.326,51,0.18,0
2010-01-05,12:00,57.6,162.6,758,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,401,24,497,27,135,24,557,10,916,16,66,10,-9900,99,-9900,99,-9900,99,1.1,3,0.059,1,0.049,1,0.327,51,0.18,0
2010-01-05,13:00,55.6,179.0,799,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,512,24,566,27,192,24,593,10,928,16,69,10,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.328,51,0.18,0
2010-01-05,14:00,57.2,195.5,767,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,469,24,519,27,188,24,564,10,917,16,67,10,-9900,99,-9900,99,-9900,99,1.2,51,0.059,1,0.049,1,0.328,51,0.18,0
2010-01-05,15:00,62.1,210.5,662,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,295,24,181,27,211,24,471,10,879,16,60,10,-9900,99,-9900,99,-9900,99,1.2,3,0.059,1,0.049,1,0.329,51,0.18,0
2010-01-05,16:00,69.6,223.2,492,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,304,24,726,27,52,24,326,10,798,16,48,10,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.329,51,0.18,0
2010-01-05,17:00,79.0,233.7,270,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,149,24,611,27,33,24,149,10,611,16,33,10,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.330,51,0.18,0
2010-01-05,18:00,87.1,240.9,41,814,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,15,24,153,27,7,24,15,10,153,16,7,10,-9900,99,-9900,99,-9900,99,1.0,3,0.059,1,0.049,1,0.331,51,0.18,0
2010-01-05,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.331,51,0.18,0
2010-01-05,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.332,51,0.18,0
2010-01-05,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.059,1,0.049,1,0.333,51,0.18,0
2010-01-05,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.333,51,0.18,0
2010-01-05,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.334,51,0.18,0
2010-01-05,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,3,0.059,1,0.049,1,0.334,51,0.18,0
2010-01-06,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.049,1,0.335,2,0.18,0
2010-01-06,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.335,51,0.18,0
2010-01-06,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.059,1,0.049,1,0.334,51,0.18,0
2010-01-06,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.334,51,0.18,0
2010-01-06,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,51,0.059,1,0.049,1,0.333,51,0.18,0
2010-01-06,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,3,0.059,1,0.049,1,0.333,51,0.18,0
2010-01-06,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.059,1,0.049,1,0.332,51,0.18,0
2010-01-06,8:00,87.8,118.5,25,648,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,4,24,8,27,4,24,8,10,107,16,4,10,-9900,99,-9900,99,-9900,99,1.2,51,0.059,1,0.048,1,0.332,51,0.18,0
2010-01-06,9:00,80.2,125.0,240,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,43,24,0,27,43,24,128,10,571,16,31,10,-9900,99,-9900,99,-9900,99,1.2,3,0.059,1,0.048,1,0.331,51,0.18,0
2010-01-06,10:00,70.7,135.3,468,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,96,24,0,27,96,24,305,10,781,16,46,10,-9900,99,-9900,99,-9900,99,1.3,51,0.059,1,0.048,1,0.331,51,0.18,0
2010-01-06,11:00,62.8,147.7,646,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,140,24,0,27,140,24,455,10,870,16,58,10,-9900,99,-9900,99,-9900,99,1.3,51,0.059,1,0.048,1,0.330,51,0.18,0
2010-01-06,12:00,57.5,162.5,760,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,168,24,0,27,168,24,554,10,910,16,66,10,-9900,99,-9900,99,-9900,99,1.4,3,0.059,1,0.048,1,0.330,51,0.18,0
2010-01-06,13:00,55.5,178.9,802,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,179,24,0,27,179,24,591,10,922,16,69,10,-9900,99,-9900,99,-9900,99,1.4,51,0.059,1,0.048,1,0.330,51,0.18,0
2010-01-06,14:00,57.0,195.4,770,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,171,24,0,27,171,24,562,10,911,16,67,10,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.048,1,0.329,51,0.18,0
2010-01-06,15:00,61.9,210.4,665,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,145,24,0,27,145,24,470,10,873,16,60,10,-9900,99,-9900,99,-9900,99,1.6,3,0.059,1,0.048,1,0.329,51,0.18,0
2010-01-06,16:00,69.5,223.2,496,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,103,24,0,27,103,24,326,10,794,16,48,10,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.048,1,0.328,51,0.18,0
2010-01-06,17:00,78.8,233.8,273,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,50,24,0,27,50,24,151,10,610,16,33,10,-9900,99,-9900,99,-9900,99,1.4,51,0.059,1,0.048,1,0.328,51,0.18,0
2010-01-06,18:00,87.1,241.0,43,837,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,6,24,0,27,6,24,16,10,158,16,8,10,-9900,99,-9900,99,-9900,99,1.4,3,0.059,1,0.048,1,0.327,51,0.18,0
2010-01-06,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.048,1,0.327,51,0.18,0
2010-01-06,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.048,1,0.326,51,0.18,0
2010-01-06,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.6,3,0.059,1,0.048,1,0.326,51,0.18,0
2010-01-06,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.048,1,0.325,51,0.18,0
2010-01-06,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.048,1,0.325,51,0.18,0
2010-01-06,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.8,3,0.059,1,0.048,1,0.324,51,0.18,0
2010-01-07,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.7,51,0.059,1,0.048,1,0.324,2,0.18,0
2010-01-07,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.5,51,0.059,1,0.048,1,0.325,51,0.18,0
2010-01-07,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.4,3,0.059,1,0.048,1,0.326,51,0.18,0
2010-01-07,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.3,51,0.059,1,0.048,1,0.327,51,0.18,0
2010-01-07,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.2,51,0.059,1,0.048,1,0.328,51,0.18,0
2010-01-07,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.1,3,0.059,1,0.048,1,0.328,51,0.18,0
2010-01-07,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.048,1,0.329,51,0.18,0
2010-01-07,8:00,87.7,118.4,25,625,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,3,24,0,27,3,24,8,10,85,16,4,10,-9900,99,-9900,99,-9900,99,1.0,51,0.059,1,0.061,1,0.330,51,0.18,0
2010-01-07,9:00,80.2,124.8,240,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,40,24,0,27,40,24,126,10,537,16,34,10,-9900,99,-9900,99,-9900,99,0.9,3,0.059,1,0.061,1,0.331,51,0.18,0
2010-01-07,10:00,70.6,135.1,469,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,160,24,1,27,160,24,304,10,763,16,52,10,-9900,99,-9900,99,-9900,99,0.9,51,0.059,1,0.061,1,0.332,51,0.18,0
2010-01-07,11:00,62.8,147.6,647,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,223,24,97,27,179,24,459,10,861,16,65,10,-9900,99,-9900,99,-9900,99,0.8,51,0.059,1,0.061,1,0.333,51,0.18,0
2010-01-07,12:00,57.4,162.3,761,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,368,24,145,27,290,24,562,10,908,16,74,10,-9900,99,-9900,99,-9900,99,0.7,3,0.059,1,0.061,1,0.334,51,0.18,0
2010-01-07,13:00,55.4,178.8,804,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,434,24,294,27,266,24,602,10,924,16,77,10,-9900,99,-9900,99,-9900,99,0.7,51,0.059,1,0.061,1,0.335,51,0.18,0
2010-01-07,14:00,56.9,195.3,773,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,325,24,226,27,202,24,574,10,915,16,75,10,-9900,99,-9900,99,-9900,99,0.7,51,0.059,1,0.061,1,0.335,51,0.18,0
2010-01-07,15:00,61.8,210.4,669,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,417,24,652,27,109,24,482,10,877,16,67,10,-9900,99,-9900,99,-9900,99,0.6,3,0.059,1,0.061,1,0.336,51,0.18,0
2010-01-07,16:00,69.3,223.2,499,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,264,24,521,27,81,24,333,10,792,16,54,10,-9900,99,-9900,99,-9900,99,0.6,51,0.059,1,0.061,1,0.337,51,0.18,0
2010-01-07,17:00,78.7,233.8,277,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,84,24,171,27,51,24,154,10,595,16,37,10,-9900,99,-9900,99,-9900,99,0.6,51,0.059,1,0.061,1,0.338,51,0.18,0
2010-01-07,18:00,87.0,241.1,45,861,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,12,24,12,27,11,24,16,10,141,16,8,10,-9900,99,-9900,99,-9900,99,0.6,3,0.059,1,0.061,1,0.339,51,0.18,0
2010-01-07,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.059,1,0.061,1,0.340,51,0.18,0
2010-01-07,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,51,0.059,1,0.061,1,0.341,51,0.18,0
2010-01-07,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.059,1,0.061,1,0.341,51,0.18,0
2010-01-07,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.342,51,0.18,0
2010-01-07,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.343,51,0.18,0
2010-01-07,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.6,3,0.059,1,0.061,1,0.344,51,0.18,0
2010-01-08,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.345,2,0.18,0
2010-01-08,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.345,51,0.18,0
2010-01-08,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,3,0.059,1,0.061,1,0.345,51,0.18,0
2010-01-08,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.345,51,0.18,0
2010-01-08,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.5,51,0.059,1,0.061,1,0.345,51,0.18,0
2010-01-08,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.061,1,0.344,51,0.18,0
2010-01-08,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.061,1,0.344,51,0.18,0
2010-01-08,8:00,87.7,118.2,25,625,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,7,24,37,27,5,24,10,10,143,16,4,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,9:00,80.2,124.7,240,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,116,24,260,27,72,24,137,10,648,16,27,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,10:00,70.6,135.0,470,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,200,24,225,27,125,24,323,10,852,16,40,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,11:00,62.7,147.4,649,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,372,24,137,27,310,24,482,10,939,16,51,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,12:00,57.3,162.2,764,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,445,24,206,27,334,24,587,10,980,16,58,10,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,13:00,55.2,178.6,807,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,335,24,301,27,163,24,627,10,993,16,61,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.344,51,0.18,0
2010-01-08,14:00,56.7,195.2,776,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,227,24,126,27,158,24,599,10,985,16,59,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,15:00,61.6,210.4,672,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,377,24,605,27,90,24,505,10,952,16,53,10,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,16:00,69.1,223.2,503,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,291,24,620,27,70,24,355,10,878,16,42,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,17:00,78.5,233.8,281,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,156,24,610,27,34,24,169,10,705,16,29,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,18:00,86.8,241.1,47,861,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,22,24,152,27,14,24,20,10,224,16,7,10,-9900,99,-9900,99,-9900,99,0.2,3,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,21:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.059,1,0.034,1,0.343,51,0.18,0
2010-01-08,22:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-08,23:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-08,24:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,3,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-09,1:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-09,2:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.2,51,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-09,3:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-09,4:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.342,51,0.18,0
2010-01-09,5:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.341,51,0.18,0
2010-01-09,6:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,3,0.059,1,0.034,1,0.341,51,0.18,0
2010-01-09,7:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.034,1,0.341,51,0.18,0
2010-01-09,8:00,87.7,118.1,25,625,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,8,24,102,27,4,24,8,10,102,16,4,10,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,9:00,80.2,124.5,241,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,132,24,581,27,33,24,132,10,581,16,33,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,10:00,70.5,134.8,471,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,316,24,803,27,49,24,316,10,803,16,49,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,11:00,62.6,147.2,650,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,474,24,896,27,62,24,474,10,896,16,62,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,12:00,57.2,162.0,766,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,578,24,938,27,70,24,578,10,938,16,70,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,13:00,55.1,178.5,810,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,618,24,952,27,73,24,618,10,952,16,73,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.341,51,0.18,0
2010-01-09,14:00,56.6,195.2,779,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,589,24,942,27,71,24,589,10,942,16,71,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,15:00,61.4,210.3,676,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,496,24,904,27,64,24,496,10,904,16,64,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,16:00,69.0,223.2,507,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,347,24,823,27,51,24,347,10,823,16,51,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,17:00,78.4,233.9,285,1415,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,164,24,636,27,36,24,164,10,636,16,36,10,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,18:00,86.8,241.3,50,884,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,19,24,173,27,9,24,19,10,173,16,9,10,-9900,99,-9900,99,-9900,99,0.4,3,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,19:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.4,51,0.059,1,0.053,1,0.340,51,0.18,0
2010-01-09,20:00,99.0,-99.0,0,0,-9900,99,-9900,-9900,99,-9900,-9900,99,-9900,0,0,0,0,0,0,0,0,0,0,0,0,-9900,99,-9900,99,-9900,99,0.3,51,0.059,1,0.053,1,0.340,51,0.18,0
